Date,Close,Change,Open,High,Low,Volume,Tziros
17/8/2020,0.13,"-1,4925%","0,13",138,"0,13",191.924,"25.262,90"
18/8/2020,0.13,"-2,2727%",128,131,128,177.776,"22.909,88"
19/8/2020,0.13,"3,8760%",132,136,132,158.818,"21.156,14"
20/8/2020,0.13,"0,0000%",127,136,127,141.4,"18.648,24"
21/8/2020,0.13,"-3,7313%",139,139,129,129.881,"16.911,92"
24/8/2020,0.13,"0,0000%",128,133,128,184.68,"23.780,12"
25/8/2020,0.13,"-0,7752%",132,132,125,97.475,"12.355,78"
26/8/2020,0.13,"3,1250%",128,132,128,173.88,"22.428,42"
27/8/2020,0.13,"-1,5152%",128,"0,13",128,57.51,"7.437,66"
28/8/2020,0.13,"2,3077%","0,13",133,"0,13",184.915,"24.472,34"
31/8/2020,0.14,"3,0075%",135,137,134,335.197,"45.519,53"
01/9/2020,0.15,"6,5693%",144,148,144,680.812,"99.209,95"
02/9/2020,0.14,"-4,1096%",148,148,"0,14",303.776,"43.072,64"
03/9/2020,0.14,"0,7143%","0,14",141,139,281.775,"39.423,60"
04/9/2020,0.14,"-4,2553%",141,141,134,172,"23.635,95"
07/9/2020,0.14,"0,0000%",132,135,132,117.957,"15.832,70"
08/9/2020,0.13,"-5,1852%",131,131,128,113.201,"14.593,83"
09/9/2020,0.13,"-0,7813%",128,128,124,90.35,"11.504,05"
10/9/2020,0.13,"5,5118%",128,134,128,140.009,"18.510,65"
11/9/2020,0.13,"0,0000%",137,137,134,74.307,"10.001,35"
14/9/2020,0.13,"-1,4925%",138,138,132,76.6,"10.232,00"
15/9/2020,0.14,"6,0606%",136,"0,14",136,253.051,"34.874,94"
16/9/2020,0.13,"-4,2857%","0,14","0,14",134,232.984,"31.534,80"
17/9/2020,0.13,"-5,9701%",132,132,124,370.189,"47.007,75"
18/9/2020,0.13,"2,3810%",124,129,124,196.302,"25.087,96"
21/9/2020,0.12,"-3,8760%","0,13","0,13",124,189.001,"24.031,08"
22/9/2020,0.13,"0,8065%",122,126,"0,12",243.633,"29.621,68"
23/9/2020,0.12,"-2,4000%","0,13","0,13",122,179.8,"22.755,90"
24/9/2020,0.12,"-5,7377%",118,118,115,218.279,"25.479,99"
25/9/2020,0.11,"-2,6087%",113,113,112,379.147,"42.659,57"
28/9/2020,0.11,"1,7857%",112,114,112,203.6,"23.104,40"
29/9/2020,0.12,"0,8772%",114,115,114,281.75,"32.336,54"
30/9/2020,0.11,"-1,7391%",114,114,113,193.7,"21.943,45"
01/10/2020,0.11,"-0,8850%","0,11",112,"0,11",164.45,"18.164,40"
02/10/2020,0.11,"-1,7857%",112,112,"0,11",284.099,"31.390,53"
05/10/2020,0.11,"-2,7273%","0,11","0,11",107,489.481,"52.603,46"
06/10/2020,0.11,"5,6075%",104,113,104,743.636,"81.034,29"
07/10/2020,0.12,"1,7699%",113,115,113,484.906,"55.432,19"
08/10/2020,0.12,"6,9565%",119,123,119,402.317,"48.723,25"
09/10/2020,0.14,"13,0081%",132,"0,14",132,747.176,"101.141,03"
12/10/2020,0.13,"-7,1942%",133,133,129,220.25,"28.735,45"
13/10/2020,0.12,"-3,8760%",127,127,124,337.848,"42.409,45"
14/10/2020,0.12,"-1,6129%",122,124,"0,12",270.004,"32.908,38"
15/10/2020,0.12,"-4,9180%","0,12","0,12",116,142,"16.621,15"
16/10/2020,0.13,"12,0690%",116,"0,13",116,487.319,"60.343,52"
19/10/2020,0.14,"8,4615%",134,141,134,841.18,"116.955,06"
20/10/2020,0.14,"-2,1277%",139,139,136,416.674,"57.310,72"
21/10/2020,0.14,"-2,1739%",135,135,133,127.333,"17.155,12"
22/10/2020,0.13,"-3,7037%","0,13","0,13","0,13",187.9,"24.427,00"
23/10/2020,0.13,"2,3077%","0,13",134,"0,13",236.931,"31.367,09"
26/10/2020,0.13,"-2,2556%",128,"0,13",128,601.529,"77.964,55"
27/10/2020,0.13,"-0,7692%",128,129,128,323.844,"41.581,78"
29/10/2020,0.12,"-6,9767%",119,"0,12",119,162.578,"19.487,01"
30/10/2020,0.12,"0,0000%",119,"0,12",119,230.872,"27.566,45"
02/11/2020,0.12,"-1,6667%","0,12","0,12",117,158.251,"18.783,91"
03/11/2020,0.12,"0,8475%",119,"0,12",119,280.33,"33.528,90"
04/11/2020,0.12,"-1,6807%",117,117,117,200.677,"23.479,21"
05/11/2020,0.12,"-1,7094%",117,117,115,132.75,"15.266,29"
06/11/2020,0.12,"0,8696%","0,12","0,12",116,214.725,"25.244,10"
09/11/2020,0.13,"7,7586%","0,12",125,"0,12",377.581,"46.281,95"
10/11/2020,0.12,"-1,6000%",128,128,121,334.752,"42.247,31"
11/11/2020,0.12,"0,0000%","0,12",125,119,236.93,"28.674,05"
12/11/2020,0.12,"-2,4390%","0,12","0,12","0,12",162.841,"19.540,92"
13/11/2020,0.13,"5,8333%","0,12",127,"0,12",177.84,"21.924,44"
16/11/2020,0.15,"18,1102%",152,152,149,1.442.061,"218.361,64"
17/11/2020,0.14,"-4,0000%",145,145,143,431.082,"62.243,31"
18/11/2020,0.15,"4,1667%",145,"0,15",145,683.666,"101.532,23"
19/11/2020,0.15,"0,0000%","0,15",151,"0,15",476.296,"71.484,41"
20/11/2020,0.15,"2,0000%",151,154,151,323.959,"49.275,47"
23/11/2020,0.15,"0,0000%",153,154,153,240.771,",00"
24/11/2020,0.15,"-3,2680%","0,15","0,15",148,81.389,",00"
25/11/2020,0.15,"-2,0270%",143,145,142,121.128,",00"
26/11/2020,0.15,"0,0000%","0,15","0,15",145,122.442,",00"
27/11/2020,0.16,"7,5862%",151,156,151,309.122,",00"
30/11/2020,0.16,"2,5641%",162,164,158,377.327,",00"
01/12/2020,0.16,"2,5000%",168,169,164,293.036,",00"
02/12/2020,0.16,"-3,6585%",161,161,156,312.037,",00"
03/12/2020,0.15,"-3,7975%",155,155,152,293.701,",00"
04/12/2020,0.17,"11,1842%",153,169,153,474.521,",00"
07/12/2020,0.18,"6,5089%",178,"0,18",178,825.426,",00"
08/12/2020,0.17,"-7,2222%","0,18","0,18",167,515.97,",00"
09/12/2020,0.17,"4,1916%",167,176,167,447.711,",00"
10/12/2020,0.17,"-5,1724%",174,175,165,239.315,",00"
11/12/2020,0.17,"0,0000%",165,165,161,139.636,",00"
14/12/2020,0.16,"-0,6061%",165,168,164,610.803,",00"
15/12/2020,0.16,"-1,8293%",163,163,158,344.064,",00"
16/12/2020,0.17,"2,4845%",167,167,164,293.25,",00"
17/12/2020,0.17,"0,0000%",165,165,"0,16",191.15,",00"
18/12/2020,0.16,"-5,4545%",162,162,156,218.37,",00"
21/12/2020,0.14,"-8,3333%",145,145,"0,14",419.145,",00"
22/12/2020,0.15,"5,5944%",166,166,151,106.9,",00"
23/12/2020,0.15,"-0,6623%",157,157,"0,15",88.44,",00"
28/12/2020,0.15,"0,0000%","0,16","0,16","0,15",665.365,",00"
29/12/2020,0.15,"-3,3333%","0,15","0,15",145,225.44,",00"
30/12/2020,0.15,"2,7586%","0,15","0,15",149,76.12,",00"
31/12/2020,0.16,"4,0268%",153,155,153,45.232,",00"
04/1/2021,0.16,"3,2258%",159,161,159,207.254,",00"
05/1/2021,0.15,"-3,7500%",157,157,154,40.505,",00"
07/1/2021,0.17,"7,1429%",153,165,153,373.103,",00"
08/1/2021,0.17,"0,6061%","0,17","0,17",165,225.79,",00"
11/1/2021,0.17,"0,0000%",167,167,165,438.115,",00"
12/1/2021,0.17,"0,6024%",166,167,166,328.746,",00"
13/1/2021,0.16,"-4,1916%",167,167,"0,16",323.115,",00"
14/1/2021,0.19,"20,0000%",192,192,192,572.123,",00"
15/1/2021,0.20,"4,1667%",226,226,"0,2",2.108.584,",00"
18/1/2021,0.22,"8,0000%",208,216,208,630.025,",00"
19/1/2021,0.21,"-1,8519%",218,218,208,489.224,",00"
20/1/2021,0.20,"-3,7736%","0,21","0,21",204,305.91,",00"
21/1/2021,0.19,"-5,3922%",196,196,192,406.443,",00"
22/1/2021,0.19,"-2,0725%","0,19","0,19",187,336.676,",00"
25/1/2021,0.18,"-3,1746%",187,187,183,231.624,",00"
26/1/2021,0.18,"-1,6393%",183,184,"0,18",406.495,",00"
27/1/2021,0.17,"-3,3333%","0,18","0,18",174,239.64,",00"
28/1/2021,0.17,"0,0000%",171,175,171,434.077,",00"
29/1/2021,0.18,"3,4483%",179,182,179,527.77,",00"
01/2/2021,0.19,"5,0000%",181,189,181,347.541,",00"
02/2/2021,0.19,"0,0000%",198,198,189,220.907,",00"
03/2/2021,0.18,"-5,8201%",189,189,178,201.007,",00"
04/2/2021,0.17,"-2,2472%","0,18","0,18",171,216.338,",00"
05/2/2021,0.19,"8,6207%",178,189,178,282.936,",00"
08/2/2021,0.19,"0,5291%",184,"0,19",184,230.96,",00"
09/2/2021,0.20,"5,2632%",196,"0,2",196,771.434,",00"
10/2/2021,0.19,"-3,0000%",198,198,191,403.637,",00"
11/2/2021,0.20,"2,0619%",199,"0,2",197,333.08,",00"
12/2/2021,0.19,"-2,5253%",198,198,192,94.382,",00"
15/2/2021,0.19,"-1,0363%",198,198,191,267.722,",00"
16/2/2021,0.18,"-3,6649%","0,19","0,19",184,208.402,",00"
17/2/2021,0.18,"-0,5435%",184,188,183,247.32,",00"
18/2/2021,0.17,"-4,9180%","0,18","0,18",174,368.377,",00"
19/2/2021,0.18,"2,2989%",174,"0,18",174,264.76,",00"
22/2/2021,0.17,"-3,3708%",176,176,172,315.1,",00"
23/2/2021,0.18,"2,3256%","0,18","0,18",172,208.847,",00"
24/2/2021,0.17,"-2,8409%",178,178,171,67,",00"
25/2/2021,0.17,"-0,5848%",174,174,168,310.595,",00"
26/2/2021,0.17,"-2,3529%",166,173,166,332.57,",00"
01/3/2021,0.18,"7,2289%","0,17",178,"0,17",581.9,",00"
02/3/2021,0.18,"0,0000%",178,178,178,425.427,",00"
03/3/2021,0.18,"-1,6854%","0,18","0,18",175,215.304,",00"
04/3/2021,0.18,"5,1429%",177,184,175,376.397,",00"
05/3/2021,0.18,"-2,1739%",181,181,"0,18",187.699,",00"
08/3/2021,0.18,"2,2222%",184,185,184,190.304,",00"
09/3/2021,0.19,"2,1739%",184,189,184,431.824,",00"
10/3/2021,0.19,"0,0000%","0,19","0,19",188,340.652,",00"
11/3/2021,0.19,"3,1915%",191,194,191,340.153,",00"
12/3/2021,0.19,"-3,6082%",194,197,187,508.59,",00"
16/3/2021,0.18,"-3,7433%",187,187,177,500.2,",00"
17/3/2021,0.17,"-5,5556%",171,172,"0,17",921.193,",00"
18/3/2021,0.17,"0,0000%","0,17","0,17","0,17",1.317.115,",00"
19/3/2021,0.17,"-1,1765%","0,16",169,"0,16",167.042,",00"
22/3/2021,0.17,"1,1905%",175,175,"0,17",279.178,",00"
23/3/2021,0.17,"-1,7647%","0,17","0,17",162,184.81,",00"
24/3/2021,0.17,"0,5988%",167,168,167,191.44,",00"
26/3/2021,0.17,"1,7857%","0,17",171,"0,17",525.177,",00"
29/3/2021,0.17,"-0,5848%",173,173,"0,17",347.092,",00"
30/3/2021,0.17,"0,5882%",173,175,171,546.721,",00"
31/3/2021,0.17,"-1,7544%",173,173,168,261.959,",00"
01/4/2021,0.17,"0,0000%",168,"0,17",168,146.245,",00"
06/4/2021,0.17,"0,0000%",168,168,167,219.238,",00"
07/4/2021,0.17,"3,5714%","0,17",175,"0,17",679.322,",00"
08/4/2021,0.18,"2,8736%",178,179,178,837.747,",00"
09/4/2021,0.17,"-2,7933%",176,178,174,354.063,",00"
12/4/2021,0.17,"-1,1494%",176,176,171,254.436,",00"
13/4/2021,0.17,"-1,1628%",172,172,"0,17",1.020.668,",00"
14/4/2021,0.17,"1,7647%",168,173,168,487.864,",00"
15/4/2021,0.17,"0,5780%",179,179,173,1.059.328,",00"
16/4/2021,0.17,"-2,2989%",175,175,"0,17",514.37,",00"
19/4/2021,0.17,"0,0000%",167,"0,17",167,284,",00"
20/4/2021,0.17,"-0,5882%","0,17","0,17",168,204.856,",00"
21/4/2021,0.16,"-4,1420%",164,164,161,248.07,",00"
22/4/2021,0.17,"4,3210%",164,169,164,249.129,",00"
23/4/2021,0.17,"0,5917%","0,17","0,17","0,17",343.448,",00"
26/4/2021,0.17,"1,7647%",173,173,173,618.074,",00"
27/4/2021,0.17,"-0,5780%",173,174,172,266.48,",00"
28/4/2021,0.17,"-1,1628%","0,17","0,17","0,17",297.9,",00"
29/4/2021,0.17,"-1,7647%","0,17","0,17",165,276.695,",00"
05/5/2021,0.16,"-4,1916%",167,"0,17","0,16",234.21,",00"
06/5/2021,0.15,"-6,8750%","0,15","0,15",145,667.607,",00"
07/5/2021,0.15,"2,6846%",146,153,146,340.129,",00"
10/5/2021,0.16,"5,8824%",157,162,157,216.925,",00"
11/5/2021,0.16,"-2,4691%",158,158,152,198.815,",00"
12/5/2021,0.15,"-3,7975%",154,155,152,263.042,",00"
13/5/2021,0.15,"-1,3158%","0,15","0,15",148,361.2,"53.864,00"
14/5/2021,0.15,"-0,6667%","0,15","0,15",149,277.981,",00"
17/5/2021,0.15,"-2,6846%",148,148,145,261.755,",00"
18/5/2021,0.15,"3,4483%",143,"0,15",142,206.054,",00"
19/5/2021,0.15,"-1,3333%",146,"0,15",146,124.9,",00"
20/5/2021,0.14,"-3,3784%",148,148,143,75.45,",00"
21/5/2021,0.14,"0,6993%",141,148,141,167.083,",00"
24/5/2021,0.15,"2,7778%",146,"0,15",146,220.098,",00"
25/5/2021,0.15,"1,3514%",151,151,"0,15",415.799,",00"
26/5/2021,0.14,"-5,3333%",149,149,142,423.56,",00"
27/5/2021,0.15,"2,8169%",143,146,143,122.15,",00"
28/5/2021,0.15,"1,3699%",149,149,148,252.075,",00"
31/5/2021,0.15,"1,3514%",147,"0,15",144,308.29,",00"
01/6/2021,0.15,"-2,6667%","0,15","0,15",145,146.303,",00"
02/6/2021,0.16,"8,2192%",146,158,146,349.385,",00"
03/6/2021,0.17,"6,3291%",162,168,162,396.574,",00"
04/6/2021,0.18,"5,9524%",177,178,177,1.124.590,",00"
07/6/2021,0.20,"11,2360%","0,19","0,2","0,19",1.238.759,",00"
08/6/2021,0.17,"-15,6566%",195,195,167,582.226,",00"
09/6/2021,0.18,"4,7904%",178,178,174,527.32,",00"
10/6/2021,0.17,"-2,8571%",175,176,"0,17",199.97,",00"
11/6/2021,0.19,"11,7647%","0,19",191,"0,19",513.036,",00"
14/6/2021,0.21,"8,4211%","0,2","0,21","0,2",554.278,",00"
15/6/2021,0.21,"1,9417%","0,21",212,208,1.183.342,",00"
16/6/2021,0.20,"-4,7619%",197,"0,2",197,261.49,",00"
17/6/2021,0.20,"-1,0000%","0,2","0,2",197,157.987,",00"
18/6/2021,0.19,"-2,5253%",196,"0,2",193,143.986,",00"
22/6/2021,0.20,"2,5907%","0,19",199,"0,19",389.614,",00"
23/6/2021,0.21,"4,0404%","0,2",206,"0,2",259.68,",00"
24/6/2021,0.24,"16,5049%","0,22","0,24","0,22",1.196.415,",00"
25/6/2021,0.27,"11,6667%","0,26","0,27","0,26",954.06,",00"
28/6/2021,0.23,"-14,1791%","0,27","0,27","0,23",807.149,"194.107,31"
29/6/2021,0.26,"12,1739%","0,23",258,"0,23",972.453,"237.657,51"
30/6/2021,0.24,"-5,4264%","0,26","0,26","0,24",398.635,"101.469,55"
01/7/2021,0.23,"-5,7377%","0,23","0,23","0,23",413.35,"95.070,50"
02/7/2021,0.23,"-0,8696%","0,23","0,23",224,286.45,"65.142,60"
05/7/2021,0.22,"-3,5088%","0,22",224,"0,22",297.65,"65.876,64"
06/7/2021,0.22,"1,8182%",218,226,218,152.856,"33.969,62"
07/7/2021,0.26,"17,8571%",234,264,234,388.07,",00"
08/7/2021,0.24,"-7,5758%",258,258,244,379.335,",00"
09/7/2021,0.26,"6,5574%",256,"0,26",256,332.836,"85.981,28"
12/7/2021,0.27,"3,0769%","0,26","0,27","0,26",275.473,"73.401,79"
13/7/2021,0.26,"-1,4925%",268,268,262,91.002,"24.039,88"
14/7/2021,0.26,"-1,5152%","0,26","0,26","0,26",137.49,"35.747,40"
15/7/2021,0.26,"0,0000%","0,26","0,26","0,26",221.637,"57.625,62"
16/7/2021,0.27,"3,0769%","0,26",268,"0,26",73.165,"19.309,28"
19/7/2021,0.24,"-9,7015%","0,26","0,26",242,275.219,"68.044,76"
20/7/2021,0.26,"5,7851%",242,256,242,70.029,"17.421,18"
21/7/2021,0.26,"0,0000%","0,26","0,26",254,141.875,"36.504,30"
22/7/2021,0.26,"0,0000%","0,26","0,26",256,94.7,"24.461,20"
23/7/2021,0.26,"0,0000%","0,26","0,26",256,120.358,"31.071,88"
26/7/2021,0.26,"1,5625%",248,"0,26",248,162.042,"41.555,06"
27/7/2021,0.26,"1,5385%",268,268,264,260.43,"69.123,52"
28/7/2021,0.29,"9,8485%","0,27","0,29","0,27",904.777,"255.331,35"
29/7/2021,0.31,"7,5862%",304,312,304,1.028.753,"318.597,33"
30/7/2021,0.30,"-2,5641%",322,322,298,917.142,"289.614,99"
02/8/2021,0.32,"4,6053%",304,318,304,464.689,"145.295,70"
03/8/2021,0.38,"19,4969%","0,35","0,38","0,35",1.901.313,"717.488,94"
04/8/2021,0.36,"-4,2105%",386,386,"0,36",684.906,"259.088,18"
05/8/2021,0.39,"7,1429%",364,"0,39",364,406.632,"155.670,55"
06/8/2021,0.40,"2,5641%","0,4","0,4","0,4",529.815,"211.926,00"
09/8/2021,0.43,"7,5000%","0,41","0,43","0,41",482.083,"202.873,96"
10/8/2021,0.49,"13,9535%",456,"0,49",456,1.240.220,"585.862,71"
11/8/2021,0.51,"4,0816%","0,5","0,52","0,5",1.214.941,"619.264,83"
12/8/2021,0.47,"-7,0588%","0,49","0,49","0,47",674.5,"327.043,00"
13/8/2021,0.43,"-10,1266%","0,45","0,45",426,777.437,"338.363,06"
16/8/2021,0.50,"16,9014%","0,46","0,5","0,46",763.937,"365.687,69"
17/8/2021,0.47,"-6,0241%",515,515,458,531.895,"260.791,74"
18/8/2021,0.46,"-2,5641%","0,45",458,"0,45",469.169,"211.839,97"
19/8/2021,0.43,"-6,1404%","0,44","0,44",418,595.482,"252.366,09"
20/8/2021,0.48,"11,6822%",474,"0,48",474,589.545,"281.598,12"
23/8/2021,0.49,"2,5105%","0,5","0,5","0,49",472.79,"233.784,68"
24/8/2021,0.47,"-4,0816%","0,5","0,5","0,47",274.988,"132.872,90"
25/8/2021,0.50,"6,3830%","0,49","0,5","0,49",775.628,"384.188,07"
26/8/2021,0.48,"-4,0000%","0,5","0,5","0,48",225.842,"110.388,86"
27/8/2021,0.48,"-0,4167%",482,482,476,167.309,"80.387,99"
30/8/2021,0.47,"-2,5105%",484,484,466,311.802,"147.123,99"
31/8/2021,0.45,"-3,4335%","0,46","0,46","0,45",288.462,"130.223,43"
01/9/2021,0.45,"0,0000%","0,45","0,45",448,230.507,"103.635,46"
02/9/2021,0.42,"-6,6667%",444,444,"0,42",774.222,"326.454,36"
03/9/2021,0.45,"6,6667%","0,43",448,"0,43",212.186,"94.134,85"
06/9/2021,0.44,"-0,8929%",434,"0,45",434,340.031,"151.916,27"
07/9/2021,0.45,"1,3514%",448,"0,45",448,316.999,"142.424,22"
08/9/2021,0.46,"2,2222%","0,44","0,46","0,44",503.493,"225.176,99"
09/9/2021,0.51,"9,7826%",486,505,486,1.271.868,"636.180,74"
10/9/2021,0.59,"15,8416%",595,"0,6","0,58",1.873.621,"1.113.500,15"
13/9/2021,0.57,"-2,5641%",595,595,"0,57",690.369,"401.664,90"
14/9/2021,0.55,"-3,5088%","0,57","0,57","0,55",355.679,"198.534,25"
15/9/2021,0.55,"0,0000%","0,55","0,55","0,54",242.658,"132.699,06"
16/9/2021,0.59,"6,3636%",555,585,555,747.325,"426.738,37"
17/9/2021,0.56,"-5,1282%",595,595,555,727.396,"414.810,74"
20/9/2021,0.52,"-6,3063%","0,53","0,53","0,52",780.11,"408.892,36"
21/9/2021,0.54,"2,8846%","0,54","0,54",535,393.791,"212.242,39"
22/9/2021,0.54,"0,0000%",535,535,535,119.185,"63.763,98"
23/9/2021,0.53,"-0,9346%",545,"0,55",525,335.13,"182.174,30"
24/9/2021,0.54,"0,9434%",515,535,"0,51",384.835,"200.171,73"
27/9/2021,0.55,"2,8037%","0,54","0,55","0,54",261.641,"143.540,25"
28/9/2021,0.54,"-1,8182%",545,"0,55","0,54",318.309,"173.904,71"
29/9/2021,0.54,"0,0000%",525,"0,54",525,135.714,"72.624,81"
30/9/2021,0.49,"-10,0000%","0,54","0,54",486,470.71,"235.018,76"
01/10/2021,0.49,"1,6461%",468,498,468,592.245,"287.702,48"
04/10/2021,0.53,"6,2753%","0,52","0,54","0,52",439.287,"232.372,51"
05/10/2021,0.53,"0,9524%","0,54","0,54","0,53",652.207,"350.376,38"
06/10/2021,0.52,"-1,8868%","0,53","0,53",505,203.945,"105.638,91"
07/10/2021,0.54,"2,8846%","0,53",535,"0,52",196.424,"103.853,25"
08/10/2021,0.52,"-2,8037%","0,54","0,54","0,52",281.591,"150.245,05"
11/10/2021,0.51,"-1,9231%",515,515,"0,51",114.392,"58.486,10"
12/10/2021,0.51,"0,0000%","0,5","0,51","0,5",183.69,"92.978,90"
13/10/2021,0.50,"-1,9608%",515,515,"0,5",138.2,"70.445,65"
14/10/2021,0.49,"-2,0000%","0,5","0,5","0,49",102.325,"50.492,45"
15/10/2021,0.50,"1,2245%","0,49",498,"0,49",129.344,"63.574,82"
18/10/2021,0.51,"2,8226%","0,53","0,53","0,51",157.907,"81.806,57"
19/10/2021,0.55,"6,8627%","0,53",545,"0,53",700.056,"376.505,89"
20/10/2021,0.57,"3,6697%",605,605,565,1.146.689,"676.136,10"
21/10/2021,0.56,"-0,8850%",565,565,"0,56",194.218,"109.104,13"
25/10/2021,0.56,"0,0000%","0,56","0,56","0,56",49.62,"27.787,20"
26/10/2021,0.59,"4,4643%","0,57","0,59","0,57",418.903,"245.286,51"
27/10/2021,0.57,"-2,5641%","0,57","0,57",565,193.473,"110.112,11"
29/10/2021,0.57,"0,0000%","0,58","0,58","0,56",147.59,"83.565,23"
01/11/2021,0.60,"5,2632%","0,57","0,6","0,57",1.326.891,"767.914,34"
02/11/2021,0.59,"-2,5000%",605,605,585,686.45,"410.473,03"
03/11/2021,0.60,"1,7094%",605,605,595,321.475,"192.098,53"
04/11/2021,0.64,"7,5630%",615,"0,64",615,529.444,"333.807,37"
05/11/2021,0.72,"12,5000%","0,67",725,"0,67",947.255,"663.604,64"
08/11/2021,0.75,"3,4722%","0,79","0,81","0,74",1.230.641,"961.476,04"
09/11/2021,0.76,"2,0134%",755,"0,77",755,276.343,"210.726,39"
10/11/2021,0.83,"9,2105%","0,73","0,83","0,73",548.587,"439.439,82"
11/11/2021,0.84,"1,2048%","0,83","0,84","0,83",396.775,"331.344,46"
12/11/2021,0.87,"2,9762%","0,86","0,87","0,86",365.412,"317.013,37"
15/11/2021,0.82,"-5,2023%","0,87","0,87","0,82",412.123,"344.603,30"
16/11/2021,0.81,"-1,8293%","0,83",835,805,302.305,"247.458,82"
17/11/2021,0.83,"2,4845%","0,8",825,"0,8",388.381,"313.361,51"
18/11/2021,0.80,"-3,0303%",815,815,"0,8",235.273,"189.094,40"
19/11/2021,0.80,"-0,6250%","0,81","0,81",795,195.628,"156.562,21"
22/11/2021,0.76,"-5,0314%","0,79","0,79",755,377.159,"289.418,19"
23/11/2021,0.77,"1,3245%",715,"0,77",715,840.672,"619.068,35"
24/11/2021,0.79,"3,2680%",795,"0,8","0,79",342.654,"272.056,47"
25/11/2021,0.81,"2,5316%","0,81","0,82","0,81",238.389,"194.111,41"
26/11/2021,0.74,"-9,2593%","0,76","0,76",735,626.592,"465.871,55"
29/11/2021,0.80,"8,1633%",755,795,755,370.166,"286.170,96"
30/11/2021,0.79,"-0,6289%",755,"0,79",755,241.778,"186.876,52"
01/12/2021,0.82,"3,7975%","0,82","0,83","0,82",366.169,"300.930,08"
02/12/2021,0.83,"1,2195%","0,83","0,83","0,83",210.466,"174.686,78"
03/12/2021,0.81,"-3,0120%","0,85","0,85",805,430.007,"355.570,66"
06/12/2021,0.79,"-1,8634%",795,805,"0,79",187.752,"149.646,69"
07/12/2021,0.77,"-2,5316%",795,795,"0,77",316.708,"246.553,47"
08/12/2021,0.76,"-1,2987%","0,77","0,77","0,76",296.383,"226.789,27"
09/12/2021,0.77,"1,3158%","0,77","0,77","0,77",142.234,"109.520,18"
10/12/2021,0.76,"-1,2987%","0,76","0,76",755,149.631,"113.414,06"
13/12/2021,0.75,"-1,3158%","0,75",755,"0,75",203.473,"152.659,13"
14/12/2021,0.75,"-0,6667%","0,75","0,75",745,210.826,"157.235,22"
15/12/2021,0.74,"-1,3423%",745,745,"0,73",168.12,"123.927,20"
16/12/2021,0.77,"4,7619%","0,75","0,77","0,75",226.857,"173.531,61"
17/12/2021,0.73,"-5,1948%","0,75","0,75",725,361.801,"265.696,93"
20/12/2021,0.72,"-2,0548%","0,7","0,72","0,7",490.163,"347.126,13"
21/12/2021,0.77,"7,6923%","0,73","0,77","0,73",825.657,"619.603,26"
22/12/2021,0.73,"-5,1948%","0,77","0,77","0,73",249.256,"186.377,00"
23/12/2021,0.74,"0,6849%","0,73",735,"0,73",193.998,"141.954,21"
27/12/2021,0.70,"-5,4422%","0,69","0,7","0,69",906.213,"627.161,06"
28/12/2021,0.68,"-2,1583%","0,7","0,7","0,68",332.621,"229.482,40"
29/12/2021,0.62,"-8,8235%","0,65","0,65","0,62",934.398,"589.442,47"
30/12/2021,0.66,"6,4516%","0,62","0,66","0,62",542.652,"343.979,12"
31/12/2021,0.71,"6,8182%","0,67",705,"0,67",254.43,"175.922,15"
03/1/2022,0.72,"2,1277%",755,755,"0,72",402.81,"297.716,40"
04/1/2022,0.72,"0,0000%","0,73","0,73","0,72",154.097,"111.692,14"
05/1/2022,0.72,"-0,6944%","0,72","0,72","0,71",57.244,"40.981,39"
07/1/2022,0.72,"0,0000%",715,"0,72","0,7",110.442,"78.604,01"
10/1/2022,0.71,"-0,6993%",715,715,"0,71",103.415,"73.483,78"
11/1/2022,0.70,"-2,1127%",715,715,"0,69",285.514,"199.999,05"
12/1/2022,0.73,"4,3165%","0,7",725,"0,7",287.231,"206.090,19"
13/1/2022,0.70,"-3,4483%",735,735,"0,7",189.338,"136.656,65"
14/1/2022,0.71,"0,7143%","0,7",705,"0,7",115.596,"81.292,68"
17/1/2022,0.71,"0,7092%","0,73","0,73","0,71",83.27,"59.785,67"
18/1/2022,0.69,"-2,8169%","0,68",695,"0,68",139.216,"95.758,00"
19/1/2022,0.68,"-1,4493%","0,7","0,7","0,68",360.895,"245.614,50"
20/1/2022,0.67,"-1,4706%",685,695,"0,67",487.075,"330.113,88"
21/1/2022,0.65,"-2,9851%","0,66","0,66","0,63",535.034,"345.273,66"
24/1/2022,0.60,"-7,6923%","0,64","0,64","0,6",515.62,"311.140,60"
25/1/2022,0.62,"3,3333%","0,63","0,63",615,203.768,"127.298,61"
26/1/2022,0.64,"3,2258%","0,66","0,66","0,64",249.644,"161.921,10"
27/1/2022,0.64,"0,0000%","0,63","0,64","0,63",182.561,"115.870,70"
28/1/2022,0.62,"-3,1250%","0,63","0,63","0,61",194.327,"119.778,47"
31/1/2022,0.58,"-6,4516%","0,62","0,62","0,58",339.841,"202.568,66"
01/2/2022,0.59,"1,7241%","0,58","0,59","0,58",385.878,"225.393,72"
