date,close,open,high,low,volume,change
22-Oct-13,1754.67,"1,746.48","1,759.33","1,746.48",-,0.57%
23-Oct-13,1746.38,"1,752.27","1,752.27","1,740.50",-,-0.47%
24-Oct-13,1752.07,"1,747.48","1,753.94","1,745.50",-,0.33%
25-Oct-13,1759.77,"1,756.01","1,759.82","1,752.45",-,0.44%
28-Oct-13,1762.11,"1,759.42","1,764.99","1,757.67",-,0.13%
29-Oct-13,1771.95,"1,762.93","1,772.09","1,762.93",-,0.56%
30-Oct-13,1763.31,"1,772.27","1,775.22","1,757.24",-,-0.49%
31-Oct-13,1756.54,"1,763.24","1,768.53","1,755.72",-,-0.38%
1-Nov-13,1761.64,"1,758.70","1,765.67","1,752.70",-,0.29%
4-Nov-13,1767.93,"1,763.40","1,768.78","1,761.56",-,0.36%
5-Nov-13,1762.97,"1,765.67","1,767.03","1,755.76",-,-0.28%
6-Nov-13,1770.49,"1,765.00","1,773.74","1,764.40",-,0.43%
7-Nov-13,1747.15,"1,770.74","1,774.54","1,746.20",-,-1.32%
8-Nov-13,1770.61,"1,748.37","1,770.78","1,747.63",-,1.34%
11-Nov-13,1771.89,"1,769.96","1,773.44","1,767.85",-,0.07%
12-Nov-13,1767.69,"1,769.51","1,771.78","1,762.29",-,-0.24%
13-Nov-13,1782.00,"1,764.37","1,782.00","1,760.64",-,0.81%
14-Nov-13,1790.62,"1,782.75","1,791.53","1,780.22",-,0.48%
15-Nov-13,1798.18,"1,790.66","1,798.22","1,790.66",-,0.42%
18-Nov-13,1791.53,"1,798.82","1,802.33","1,788.00",-,-0.37%
19-Nov-13,1787.87,"1,790.79","1,795.51","1,784.72",-,-0.20%
20-Nov-13,1781.37,"1,789.59","1,795.73","1,777.23",-,-0.36%
21-Nov-13,1795.85,"1,783.52","1,797.16","1,783.52",-,0.81%
22-Nov-13,1804.76,"1,797.21","1,804.84","1,794.70",-,0.50%
25-Nov-13,1802.48,"1,806.33","1,808.10","1,800.58",-,-0.13%
26-Nov-13,1802.75,"1,802.87","1,808.42","1,800.77",-,0.01%
27-Nov-13,1807.23,"1,803.48","1,808.27","1,802.77",-,0.25%
29-Nov-13,1805.81,"1,808.69","1,813.55","1,803.98",-,-0.08%
2-Dec-13,1800.90,"1,806.55","1,810.02","1,798.60",-,-0.27%
3-Dec-13,1795.15,"1,800.10","1,800.10","1,787.85",-,-0.32%
4-Dec-13,1792.81,"1,793.15","1,799.80","1,779.09",-,-0.13%
5-Dec-13,1785.03,"1,792.82","1,792.82","1,783.38",-,-0.43%
6-Dec-13,1805.09,"1,788.36","1,806.04","1,788.36",-,1.12%
9-Dec-13,1808.37,"1,806.21","1,811.52","1,806.21",-,0.18%
10-Dec-13,1802.62,"1,807.60","1,808.52","1,801.75",-,-0.32%
11-Dec-13,1782.22,"1,802.76","1,802.97","1,780.09",-,-1.13%
12-Dec-13,1775.50,"1,781.71","1,782.99","1,772.28",-,-0.38%
13-Dec-13,1775.32,"1,777.98","1,780.92","1,772.45",-,-0.01%
16-Dec-13,1786.54,"1,777.48","1,792.22","1,777.48",-,0.63%
17-Dec-13,1781.00,"1,786.47","1,786.77","1,777.05",-,-0.31%
18-Dec-13,1810.65,"1,781.46","1,811.08","1,767.99",-,1.66%
19-Dec-13,1809.60,"1,809.00","1,810.88","1,801.35",-,-0.06%
20-Dec-13,1818.32,"1,810.39","1,823.75","1,810.25",-,0.48%
23-Dec-13,1827.99,"1,822.92","1,829.75","1,822.92",-,0.53%
24-Dec-13,1833.32,"1,828.02","1,833.32","1,828.02",-,0.29%
26-Dec-13,1842.02,"1,834.96","1,842.84","1,834.96",-,0.47%
27-Dec-13,1841.40,"1,842.97","1,844.89","1,839.81",-,-0.03%
30-Dec-13,1841.07,"1,841.47","1,842.47","1,838.77",-,-0.02%
31-Dec-13,1848.36,"1,842.61","1,849.44","1,842.41",-,0.40%
2-Jan-14,1831.98,"1,845.86","1,845.86","1,827.74",-,-0.89%
3-Jan-14,1831.37,"1,833.21","1,838.24","1,829.13",-,-0.03%
6-Jan-14,1826.77,"1,832.31","1,837.16","1,823.73",-,-0.25%
7-Jan-14,1837.88,"1,828.71","1,840.10","1,828.71",-,0.61%
8-Jan-14,1837.49,"1,837.90","1,840.02","1,831.40",-,-0.02%
9-Jan-14,1838.13,"1,839.00","1,843.23","1,830.38",-,0.03%
10-Jan-14,1842.37,"1,840.06","1,843.15","1,832.43",-,0.23%
13-Jan-14,1819.20,"1,841.26","1,843.45","1,815.52",-,-1.26%
14-Jan-14,1838.88,"1,821.36","1,839.26","1,821.36",-,1.08%
15-Jan-14,1848.38,"1,840.52","1,850.84","1,840.52",-,0.52%
16-Jan-14,1845.89,"1,847.99","1,847.99","1,840.30",-,-0.13%
17-Jan-14,1838.70,"1,844.23","1,846.04","1,835.23",-,-0.39%
21-Jan-14,1843.80,"1,841.05","1,849.31","1,832.38",-,0.28%
22-Jan-14,1844.86,"1,844.71","1,846.87","1,840.88",-,0.06%
23-Jan-14,1828.46,"1,842.29","1,842.29","1,820.06",-,-0.89%
24-Jan-14,1790.29,"1,826.96","1,826.96","1,790.29",-,-2.09%
27-Jan-14,1781.56,"1,791.03","1,795.98","1,772.88",-,-0.49%
28-Jan-14,1792.50,"1,783.00","1,793.87","1,779.49",-,0.61%
29-Jan-14,1774.20,"1,790.15","1,790.15","1,770.45",-,-1.02%
30-Jan-14,1794.19,"1,777.17","1,798.77","1,777.17",-,1.13%
31-Jan-14,1782.59,"1,790.88","1,793.88","1,772.26",-,-0.65%
3-Feb-14,1741.89,"1,782.68","1,784.83","1,739.66",-,-2.28%
4-Feb-14,1755.20,"1,743.82","1,758.73","1,743.82",-,0.76%
5-Feb-14,1751.64,"1,753.38","1,755.79","1,737.92",-,-0.20%
6-Feb-14,1773.43,"1,752.99","1,774.06","1,752.99",-,1.24%
7-Feb-14,1797.02,"1,776.01","1,798.03","1,776.01",-,1.33%
10-Feb-14,1799.84,"1,796.20","1,799.94","1,791.83",-,0.16%
11-Feb-14,1819.75,"1,800.45","1,823.54","1,800.41",-,1.11%
12-Feb-14,1819.26,"1,820.12","1,826.55","1,815.97",-,-0.03%
13-Feb-14,1829.83,"1,814.82","1,830.25","1,809.22",-,0.58%
14-Feb-14,1838.63,"1,828.46","1,841.65","1,825.59",-,0.48%
18-Feb-14,1840.76,"1,839.03","1,842.87","1,835.01",-,0.12%
19-Feb-14,1828.75,"1,838.90","1,847.50","1,826.99",-,-0.65%
20-Feb-14,1839.78,"1,829.24","1,842.79","1,824.58",-,0.60%
21-Feb-14,1836.25,"1,841.07","1,846.13","1,835.60",-,-0.19%
24-Feb-14,1847.61,"1,836.78","1,858.71","1,836.78",-,0.62%
25-Feb-14,1845.12,"1,847.66","1,852.91","1,840.19",-,-0.13%
26-Feb-14,1845.16,"1,845.79","1,852.65","1,840.66",-,0.00%
27-Feb-14,1854.29,"1,844.90","1,854.53","1,841.13",-,0.49%
28-Feb-14,1859.45,"1,855.12","1,867.92","1,847.67",-,0.28%
3-Mar-14,1845.73,"1,857.68","1,857.68","1,834.44",-,-0.74%
4-Mar-14,1873.91,"1,849.23","1,876.23","1,849.23",-,1.53%
5-Mar-14,1873.81,"1,874.05","1,876.53","1,871.11",-,-0.01%
6-Mar-14,1877.03,"1,874.18","1,881.94","1,874.18",-,0.17%
7-Mar-14,1878.04,"1,878.52","1,883.57","1,870.56",-,0.05%
10-Mar-14,1877.17,"1,877.86","1,877.87","1,867.04",-,-0.05%
11-Mar-14,1867.63,"1,878.26","1,882.35","1,863.88",-,-0.51%
12-Mar-14,1868.20,"1,866.15","1,868.38","1,854.38",-,0.03%
13-Mar-14,1846.34,"1,869.06","1,874.40","1,841.86",-,-1.17%
14-Mar-14,1841.13,"1,845.07","1,852.44","1,839.57",-,-0.28%
17-Mar-14,1858.83,"1,842.81","1,862.30","1,842.81",-,0.96%
18-Mar-14,1872.25,"1,858.92","1,873.76","1,858.92",-,0.72%
19-Mar-14,1860.77,"1,872.25","1,874.14","1,850.35",-,-0.61%
20-Mar-14,1872.01,"1,860.09","1,873.49","1,854.63",-,0.60%
21-Mar-14,1866.52,"1,874.53","1,883.97","1,863.46",-,-0.29%
24-Mar-14,1857.44,"1,867.67","1,873.34","1,849.69",-,-0.49%
25-Mar-14,1865.62,"1,859.48","1,871.87","1,855.96",-,0.44%
26-Mar-14,1852.56,"1,867.09","1,875.92","1,852.56",-,-0.70%
27-Mar-14,1849.04,"1,852.11","1,855.55","1,842.11",-,-0.19%
28-Mar-14,1857.62,"1,850.07","1,866.63","1,850.07",-,0.46%
31-Mar-14,1872.34,"1,859.16","1,875.18","1,859.16",-,0.79%
1-Apr-14,1885.52,"1,873.96","1,885.84","1,873.96",-,0.70%
2-Apr-14,1890.90,"1,886.61","1,893.17","1,883.79",-,0.29%
3-Apr-14,1888.77,"1,891.43","1,893.80","1,882.65",-,-0.11%
4-Apr-14,1865.09,"1,890.25","1,897.28","1,863.26",-,-1.25%
7-Apr-14,1845.04,"1,863.92","1,864.04","1,841.48",-,-1.08%
8-Apr-14,1851.96,"1,845.48","1,854.95","1,837.49",-,0.38%
9-Apr-14,1872.18,"1,852.64","1,872.43","1,852.38",-,1.09%
10-Apr-14,1833.08,"1,872.28","1,872.53","1,830.87",-,-2.09%
11-Apr-14,1815.69,"1,830.65","1,835.07","1,814.36",-,-0.95%
14-Apr-14,1830.61,"1,818.18","1,834.19","1,815.80",-,0.82%
15-Apr-14,1842.98,"1,831.45","1,844.02","1,816.29",-,0.68%
16-Apr-14,1862.31,"1,846.01","1,862.31","1,846.01",-,1.05%
17-Apr-14,1864.85,"1,861.73","1,869.63","1,856.72",-,0.14%
21-Apr-14,1871.89,"1,865.79","1,871.89","1,863.18",-,0.38%
22-Apr-14,1879.55,"1,872.57","1,884.89","1,872.57",-,0.41%
23-Apr-14,1875.39,"1,879.32","1,879.75","1,873.91",-,-0.22%
24-Apr-14,1878.61,"1,881.97","1,884.06","1,870.24",-,0.17%
25-Apr-14,1863.40,"1,877.72","1,877.72","1,859.70",-,-0.81%
28-Apr-14,1869.43,"1,865.00","1,877.01","1,850.61",-,0.32%
29-Apr-14,1878.33,"1,870.78","1,880.60","1,870.78",-,0.48%
30-Apr-14,1883.95,"1,877.10","1,885.20","1,872.69",-,0.30%
1-May-14,1883.68,"1,884.39","1,888.59","1,878.04",-,-0.01%
2-May-14,1881.14,"1,885.30","1,891.33","1,878.50",-,-0.13%
5-May-14,1884.66,"1,879.45","1,885.51","1,866.77",-,0.19%
6-May-14,1867.72,"1,883.69","1,883.69","1,867.72",-,-0.90%
7-May-14,1878.21,"1,868.53","1,878.83","1,859.79",-,0.56%
8-May-14,1875.63,"1,877.39","1,889.07","1,870.05",-,-0.14%
9-May-14,1878.48,"1,875.27","1,878.57","1,867.02",-,0.15%
12-May-14,1896.65,"1,880.03","1,897.13","1,880.03",-,0.97%
13-May-14,1897.45,"1,896.75","1,902.17","1,896.06",-,0.04%
14-May-14,1888.53,"1,897.13","1,897.13","1,885.77",-,-0.47%
15-May-14,1870.85,"1,888.16","1,888.16","1,862.36",-,-0.94%
16-May-14,1877.86,"1,871.19","1,878.28","1,864.82",-,0.37%
19-May-14,1885.08,"1,876.66","1,886.00","1,872.42",-,0.38%
20-May-14,1872.83,"1,884.88","1,884.88","1,868.14",-,-0.65%
21-May-14,1888.03,"1,873.34","1,888.80","1,873.34",-,0.81%
22-May-14,1892.49,"1,888.19","1,896.33","1,885.39",-,0.24%
23-May-14,1900.53,"1,893.32","1,901.26","1,893.32",-,0.42%
27-May-14,1911.91,"1,902.01","1,912.28","1,902.01",-,0.60%
28-May-14,1909.78,"1,911.77","1,914.46","1,907.30",-,-0.11%
29-May-14,1920.03,"1,910.60","1,920.03","1,909.82",-,0.54%
30-May-14,1923.57,"1,920.33","1,924.03","1,916.64",-,0.18%
2-Jun-14,1924.97,"1,923.87","1,925.88","1,915.98",-,0.07%
3-Jun-14,1924.24,"1,923.07","1,925.07","1,918.79",-,-0.04%
4-Jun-14,1927.88,"1,923.06","1,928.63","1,918.60",-,0.19%
5-Jun-14,1940.46,"1,928.52","1,941.74","1,922.93",-,0.65%
6-Jun-14,1949.44,"1,942.41","1,949.44","1,942.41",-,0.46%
9-Jun-14,1951.27,"1,948.97","1,955.55","1,947.16",-,0.09%
10-Jun-14,1950.79,"1,950.34","1,950.86","1,944.64",-,-0.02%
11-Jun-14,1943.89,"1,949.37","1,949.37","1,940.08",-,-0.35%
12-Jun-14,1930.11,"1,943.35","1,943.35","1,925.78",-,-0.71%
13-Jun-14,1936.16,"1,930.80","1,937.30","1,927.69",-,0.31%
16-Jun-14,1937.78,"1,934.84","1,941.15","1,930.91",-,0.08%
17-Jun-14,1941.99,"1,937.15","1,943.69","1,933.55",-,0.22%
18-Jun-14,1956.98,"1,942.73","1,957.74","1,939.29",-,0.77%
19-Jun-14,1959.48,"1,957.50","1,959.87","1,952.26",-,0.13%
20-Jun-14,1962.87,"1,960.45","1,963.91","1,959.17",-,0.17%
23-Jun-14,1962.61,"1,962.92","1,963.74","1,958.89",-,-0.01%
24-Jun-14,1949.98,"1,961.97","1,968.17","1,948.34",-,-0.64%
25-Jun-14,1959.53,"1,949.27","1,960.83","1,947.49",-,0.49%
26-Jun-14,1957.22,"1,959.89","1,959.89","1,944.69",-,-0.12%
27-Jun-14,1960.96,"1,956.56","1,961.47","1,952.18",-,0.19%
30-Jun-14,1960.23,"1,960.79","1,964.24","1,958.22",-,-0.04%
1-Jul-14,1973.32,"1,962.29","1,978.58","1,962.29",-,0.67%
2-Jul-14,1974.62,"1,973.06","1,976.67","1,972.58",-,0.07%
3-Jul-14,1985.44,"1,975.88","1,985.59","1,975.88",-,0.55%
7-Jul-14,1977.65,"1,984.22","1,984.22","1,974.88",-,-0.39%
8-Jul-14,1963.71,"1,976.39","1,976.39","1,959.46",-,-0.70%
9-Jul-14,1972.83,"1,965.10","1,974.15","1,965.10",-,0.46%
10-Jul-14,1964.68,"1,966.67","1,969.84","1,952.86",-,-0.41%
11-Jul-14,1967.57,"1,965.76","1,968.67","1,959.63",-,0.15%
14-Jul-14,1977.10,"1,969.86","1,979.85","1,969.86",-,0.48%
15-Jul-14,1973.28,"1,977.36","1,982.52","1,965.34",-,-0.19%
16-Jul-14,1981.57,"1,976.35","1,983.94","1,975.67",-,0.42%
17-Jul-14,1958.12,"1,979.75","1,981.80","1,955.59",-,-1.18%
18-Jul-14,1978.22,"1,961.54","1,979.91","1,960.82",-,1.03%
21-Jul-14,1973.63,"1,976.93","1,976.93","1,965.77",-,-0.23%
22-Jul-14,1983.53,"1,975.65","1,986.24","1,975.65",-,0.50%
23-Jul-14,1987.01,"1,985.32","1,989.23","1,982.44",-,0.18%
24-Jul-14,1987.98,"1,988.07","1,991.39","1,985.79",-,0.05%
25-Jul-14,1978.34,"1,984.60","1,984.60","1,974.37",-,-0.48%
28-Jul-14,1978.91,"1,978.25","1,981.52","1,967.31",-,0.03%
29-Jul-14,1969.95,"1,980.03","1,984.85","1,969.95",-,-0.45%
30-Jul-14,1970.07,"1,973.21","1,978.90","1,962.42",-,0.01%
31-Jul-14,1930.67,"1,965.14","1,965.14","1,930.67",-,-2.00%
1-Aug-14,1925.15,"1,929.80","1,937.35","1,916.37",-,-0.29%
4-Aug-14,1938.99,"1,926.62","1,942.92","1,921.20",-,0.72%
5-Aug-14,1920.21,"1,936.34","1,936.34","1,913.77",-,-0.97%
6-Aug-14,1920.24,"1,917.29","1,927.91","1,911.45",-,0.00%
7-Aug-14,1909.57,"1,923.03","1,928.89","1,904.78",-,-0.56%
8-Aug-14,1931.59,"1,910.35","1,932.38","1,909.01",-,1.15%
11-Aug-14,1936.92,"1,933.43","1,944.90","1,933.43",-,0.28%
12-Aug-14,1933.75,"1,935.73","1,939.65","1,928.29",-,-0.16%
13-Aug-14,1946.72,"1,935.60","1,948.41","1,935.60",-,0.67%
14-Aug-14,1955.18,"1,947.41","1,955.23","1,947.41",-,0.43%
15-Aug-14,1955.06,"1,958.87","1,964.04","1,941.50",-,-0.01%
18-Aug-14,1971.74,"1,958.36","1,971.99","1,958.36",-,0.85%
19-Aug-14,1981.60,"1,972.73","1,982.57","1,972.73",-,0.50%
20-Aug-14,1986.51,"1,980.46","1,988.57","1,977.68",-,0.25%
21-Aug-14,1992.37,"1,986.82","1,994.76","1,986.82",-,0.29%
22-Aug-14,1988.40,"1,992.60","1,993.54","1,984.76",-,-0.20%
25-Aug-14,1997.92,"1,991.74","2,001.95","1,991.74",-,0.48%
26-Aug-14,2000.02,"1,998.59","2,005.04","1,998.59",-,0.11%
27-Aug-14,2000.12,"2,000.54","2,002.14","1,996.20",-,0.00%
28-Aug-14,1996.74,"1,997.42","1,998.55","1,990.52",-,-0.17%
29-Aug-14,2003.37,"1,998.45","2,003.38","1,994.65",-,0.33%
2-Sep-14,2002.28,"2,004.07","2,006.12","1,994.85",-,-0.05%
3-Sep-14,2000.72,"2,003.57","2,009.28","1,998.14",-,-0.08%
4-Sep-14,1997.65,"2,001.67","2,011.17","1,992.54",-,-0.15%
5-Sep-14,2007.71,"1,998.00","2,007.71","1,990.10",-,0.50%
8-Sep-14,2001.54,"2,007.17","2,007.17","1,995.60",-,-0.31%
9-Sep-14,1988.44,"2,000.73","2,001.01","1,984.61",-,-0.65%
10-Sep-14,1995.69,"1,988.41","1,996.66","1,982.99",-,0.36%
11-Sep-14,1997.45,"1,992.85","1,997.65","1,985.93",-,0.09%
12-Sep-14,1985.54,"1,996.74","1,996.74","1,980.26",-,-0.60%
15-Sep-14,1984.13,"1,986.04","1,987.18","1,978.48",-,-0.07%
16-Sep-14,1998.98,"1,981.93","2,002.28","1,979.06",-,0.75%
17-Sep-14,2001.57,"1,999.30","2,010.74","1,993.29",-,0.13%
18-Sep-14,2011.36,"2,003.07","2,012.34","2,003.07",-,0.49%
19-Sep-14,2010.40,"2,012.74","2,019.26","2,006.59",-,-0.05%
22-Sep-14,1994.29,"2,009.08","2,009.08","1,991.01",-,-0.80%
23-Sep-14,1982.77,"1,992.78","1,995.41","1,982.77",-,-0.58%
24-Sep-14,1998.30,"1,983.34","1,999.79","1,978.63",-,0.78%
25-Sep-14,1965.99,"1,997.32","1,997.32","1,965.99",-,-1.62%
26-Sep-14,1982.85,"1,966.22","1,986.37","1,966.22",-,0.86%
29-Sep-14,1977.80,"1,978.96","1,981.28","1,964.04",-,-0.25%
30-Sep-14,1972.29,"1,978.21","1,985.17","1,968.96",-,-0.28%
1-Oct-14,1946.16,"1,971.44","1,971.44","1,941.72",-,-1.32%
2-Oct-14,1946.17,"1,945.83","1,952.32","1,926.03",-,0.00%
3-Oct-14,1967.90,"1,948.12","1,971.19","1,948.12",-,1.12%
6-Oct-14,1964.82,"1,970.01","1,977.84","1,958.43",-,-0.16%
7-Oct-14,1935.10,"1,962.36","1,962.36","1,934.87",-,-1.51%
8-Oct-14,1968.89,"1,935.55","1,970.36","1,925.25",-,1.75%
9-Oct-14,1928.21,"1,967.68","1,967.68","1,927.56",-,-2.07%
10-Oct-14,1906.13,"1,925.63","1,936.98","1,906.05",-,-1.15%
13-Oct-14,1874.74,"1,905.65","1,912.09","1,874.14",-,-1.65%
14-Oct-14,1877.70,"1,877.11","1,898.71","1,871.79",-,0.16%
15-Oct-14,1862.49,"1,874.18","1,874.18","1,820.66",-,-0.81%
16-Oct-14,1862.76,"1,855.95","1,876.01","1,835.02",-,0.01%
17-Oct-14,1886.76,"1,864.91","1,898.16","1,864.91",-,1.29%
20-Oct-14,1904.01,"1,885.62","1,905.03","1,882.30",-,0.91%
21-Oct-14,1941.28,"1,909.38","1,942.45","1,909.38",-,1.96%
22-Oct-14,1927.11,"1,941.29","1,949.31","1,926.83",-,-0.73%
23-Oct-14,1950.82,"1,931.02","1,961.95","1,931.02",-,1.23%
24-Oct-14,1964.58,"1,951.59","1,965.27","1,946.27",-,0.71%
27-Oct-14,1961.63,"1,962.97","1,964.64","1,951.37",-,-0.15%
28-Oct-14,1985.05,"1,964.14","1,985.05","1,964.14",-,1.19%
29-Oct-14,1982.30,"1,983.29","1,991.40","1,969.04",-,-0.14%
30-Oct-14,1994.65,"1,979.49","1,999.40","1,974.75",-,0.62%
31-Oct-14,2018.05,"2,001.20","2,018.19","2,001.20",-,1.17%
3-Nov-14,2017.81,"2,018.21","2,024.46","2,013.68",-,-0.01%
4-Nov-14,2012.10,"2,015.81","2,015.98","2,001.01",-,-0.28%
5-Nov-14,2023.57,"2,015.29","2,023.77","2,014.42",-,0.57%
6-Nov-14,2031.21,"2,023.33","2,031.61","2,015.86",-,0.38%
7-Nov-14,2031.92,"2,032.36","2,034.26","2,025.07",-,0.03%
10-Nov-14,2038.26,"2,032.01","2,038.70","2,030.17",-,0.31%
11-Nov-14,2039.68,"2,038.20","2,041.28","2,035.28",-,0.07%
12-Nov-14,2038.25,"2,037.75","2,040.33","2,031.95",-,-0.07%
13-Nov-14,2039.33,"2,039.21","2,046.18","2,030.44",-,0.05%
14-Nov-14,2039.82,"2,039.74","2,042.22","2,035.20",-,0.02%
17-Nov-14,2041.32,"2,038.29","2,043.07","2,034.46",-,0.07%
18-Nov-14,2051.80,"2,041.48","2,056.08","2,041.48",-,0.51%
19-Nov-14,2048.72,"2,051.16","2,052.14","2,040.37",-,-0.15%
20-Nov-14,2052.75,"2,045.87","2,053.84","2,040.49",-,0.20%
21-Nov-14,2063.50,"2,057.46","2,071.46","2,056.75",-,0.52%
24-Nov-14,2069.41,"2,065.07","2,070.17","2,065.07",-,0.29%
25-Nov-14,2067.03,"2,070.15","2,074.21","2,064.75",-,-0.12%
26-Nov-14,2072.83,"2,067.36","2,073.29","2,066.62",-,0.28%
28-Nov-14,2067.56,"2,074.78","2,075.76","2,065.06",-,-0.25%
1-Dec-14,2053.44,"2,065.78","2,065.78","2,049.57",-,-0.68%
2-Dec-14,2066.55,"2,053.77","2,068.77","2,053.77",-,0.64%
3-Dec-14,2074.33,"2,067.45","2,076.28","2,066.65",-,0.38%
4-Dec-14,2071.92,"2,073.64","2,077.34","2,062.34",-,-0.12%
5-Dec-14,2075.37,"2,072.78","2,079.47","2,070.81",-,0.17%
8-Dec-14,2060.31,"2,074.84","2,075.78","2,054.27",-,-0.73%
9-Dec-14,2059.82,"2,056.55","2,060.60","2,034.17",-,-0.02%
10-Dec-14,2026.14,"2,058.86","2,058.86","2,024.26",-,-1.64%
11-Dec-14,2035.33,"2,027.92","2,055.53","2,027.92",-,0.45%
12-Dec-14,2002.33,"2,030.36","2,032.25","2,002.33",-,-1.62%
15-Dec-14,1989.63,"2,005.03","2,018.69","1,982.26",-,-0.63%
16-Dec-14,1972.74,"1,986.71","2,016.89","1,972.56",-,-0.85%
17-Dec-14,2012.89,"1,973.77","2,016.75","1,973.77",-,2.04%
18-Dec-14,2061.23,"2,018.98","2,061.23","2,018.98",-,2.40%
19-Dec-14,2070.65,"2,061.04","2,077.85","2,061.03",-,0.46%
22-Dec-14,2078.54,"2,069.28","2,078.76","2,069.28",-,0.38%
23-Dec-14,2082.17,"2,081.48","2,086.73","2,079.77",-,0.17%
24-Dec-14,2081.88,"2,083.25","2,087.56","2,081.86",-,-0.01%
26-Dec-14,2088.77,"2,084.30","2,092.70","2,084.30",-,0.33%
29-Dec-14,2090.57,"2,087.63","2,093.55","2,085.75",-,0.09%
30-Dec-14,2080.35,"2,088.49","2,088.49","2,079.53",-,-0.49%
31-Dec-14,2058.90,"2,082.11","2,085.58","2,057.94",-,-1.03%
2-Jan-15,2058.20,"2,058.90","2,072.36","2,046.04",-,-0.03%
5-Jan-15,2020.58,"2,054.44","2,054.44","2,017.34",-,-1.83%
6-Jan-15,2002.61,"2,022.15","2,030.25","1,992.44",-,-0.89%
7-Jan-15,2025.90,"2,005.55","2,029.61","2,005.55",-,1.16%
8-Jan-15,2062.14,"2,030.61","2,064.08","2,030.61",-,1.79%
9-Jan-15,2044.81,"2,063.45","2,064.43","2,038.33",-,-0.84%
12-Jan-15,2028.26,"2,046.13","2,049.30","2,022.58",-,-0.81%
13-Jan-15,2023.03,"2,031.58","2,056.93","2,008.25",-,-0.26%
14-Jan-15,2011.27,"2,018.40","2,018.40","1,988.44",-,-0.58%
15-Jan-15,1992.67,"2,013.75","2,021.35","1,991.47",-,-0.92%
16-Jan-15,2019.42,"1,992.25","2,020.46","1,988.12",-,1.34%
20-Jan-15,2022.55,"2,020.76","2,028.94","2,004.49",-,0.15%
21-Jan-15,2032.12,"2,020.19","2,038.29","2,012.04",-,0.47%
22-Jan-15,2063.15,"2,034.30","2,064.62","2,026.38",-,1.53%
23-Jan-15,2051.82,"2,062.98","2,062.98","2,050.54",-,-0.55%
26-Jan-15,2057.09,"2,050.42","2,057.62","2,040.97",-,0.26%
27-Jan-15,2029.55,"2,047.86","2,047.86","2,019.91",-,-1.34%
28-Jan-15,2002.16,"2,032.34","2,042.49","2,001.49",-,-1.35%
29-Jan-15,2021.25,"2,002.45","2,024.64","1,989.18",-,0.95%
30-Jan-15,1994.99,"2,019.35","2,023.32","1,993.38",-,-1.30%
2-Feb-15,2020.85,"1,996.67","2,021.66","1,980.90",-,1.30%
3-Feb-15,2050.03,"2,022.71","2,050.30","2,022.71",-,1.44%
4-Feb-15,2041.51,"2,048.86","2,054.74","2,036.72",-,-0.42%
5-Feb-15,2062.52,"2,043.45","2,063.55","2,043.45",-,1.03%
6-Feb-15,2055.47,"2,062.28","2,072.40","2,049.97",-,-0.34%
9-Feb-15,2046.74,"2,053.47","2,056.16","2,041.88",-,-0.42%
10-Feb-15,2068.59,"2,049.38","2,070.86","2,048.62",-,1.07%
11-Feb-15,2068.53,"2,068.55","2,073.48","2,057.99",-,0.00%
12-Feb-15,2088.48,"2,069.98","2,088.53","2,069.98",-,0.96%
13-Feb-15,2096.99,"2,088.78","2,097.03","2,086.70",-,0.41%
17-Feb-15,2100.34,"2,096.47","2,101.30","2,089.80",-,0.16%
18-Feb-15,2099.68,"2,099.16","2,100.23","2,092.15",-,-0.03%
19-Feb-15,2097.45,"2,099.25","2,102.13","2,090.79",-,-0.11%
20-Feb-15,2110.30,"2,097.65","2,110.61","2,085.44",-,0.61%
23-Feb-15,2109.66,"2,109.83","2,110.05","2,103.00",-,-0.03%
24-Feb-15,2115.48,"2,109.10","2,117.94","2,105.87",-,0.28%
25-Feb-15,2113.86,"2,115.30","2,119.59","2,109.89",-,-0.08%
26-Feb-15,2110.74,"2,113.91","2,113.91","2,103.76",-,-0.15%
27-Feb-15,2104.50,"2,110.88","2,112.74","2,103.75",-,-0.30%
2-Mar-15,2117.39,"2,105.23","2,117.52","2,104.50",-,0.61%
3-Mar-15,2107.78,"2,115.76","2,115.76","2,098.26",-,-0.45%
4-Mar-15,2098.53,"2,107.72","2,107.72","2,087.62",-,-0.44%
5-Mar-15,2101.04,"2,098.54","2,104.25","2,095.22",-,0.12%
6-Mar-15,2071.26,"2,100.91","2,100.91","2,067.27",-,-1.42%
9-Mar-15,2079.43,"2,072.25","2,083.49","2,072.21",-,0.39%
10-Mar-15,2044.16,"2,076.14","2,076.14","2,044.16",-,-1.70%
11-Mar-15,2040.24,"2,044.69","2,050.08","2,039.69",-,-0.19%
12-Mar-15,2065.95,"2,041.10","2,066.41","2,041.10",-,1.26%
13-Mar-15,2053.40,"2,064.56","2,064.56","2,041.17",-,-0.61%
16-Mar-15,2081.19,"2,055.35","2,081.41","2,055.35",-,1.35%
17-Mar-15,2074.28,"2,080.59","2,080.59","2,065.08",-,-0.33%
18-Mar-15,2099.50,"2,072.84","2,106.85","2,061.23",-,1.22%
19-Mar-15,2089.27,"2,098.69","2,098.69","2,085.56",-,-0.49%
20-Mar-15,2108.10,"2,090.32","2,113.92","2,090.32",-,0.90%
